,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
25010,25010,25010,375965,328,大阪はこちら。まだ受付中のようです。こちらも京都旅行をかねて、お客さんとしてうかがいます。さすがにこっちは一人で。https://t.co/ftN2XXZk1X,2022-07-12_02:46:28,2.0,0.0,4.0,0,92b6a770413525fe,1290857305,mb4_marimari,787.0,5800,商社OL、中学校国語教師、食えない翻訳家、出版社勤務ののち、2022年6月1日、株式会社北烏山編集室を設立。会社アカウントは@kkyeditors 。JSHC会員。ALL REVIEWS 友の会会員。神保町PASSAGE棚主(エミール・ゾラ大通り14番地)。,東京都世田谷区,東京 三鷹市,city,日本,139.527013994273,35.6573119972568,139.595547997223,35.7022400029715,5339,533934,533945,2
25045,25045,25045,356058,264,東京立憲、友党区議達、連合全勢力向けて松尾さん応援したのに蓮舫さん放ったらかしであの負け方見ると、東京でも流れが無い時は2人立憲は無理なんだなと。せめて維新🦐より上に行って欲しかった。でも、次の衆院選前に名前が知られたのは良いのかも？東京は増区もした事だし。,2022-07-11_12:58:23,0.0,1.0,0.0,0,dcc2630623880f96,102675924,kiritsubo1,550.0,26255,羽田新ルートにより南風時Cルート下、北風時離陸便ルート下になり1年中騒音まみれになった練馬東南地区住民。「羽田問題解決プロジェクト」メンバー 。 反応ワード「羽田・統一教会・練馬区長選・練馬区立美術館・まちづくり&道路再開発・インボイス・高口・一生・庸介・山添・笠井(共産)・よだかれん・ねり9・野党共闘」,東京,東京 練馬区,city,日本,139.562887,35.711731,139.681129,35.779999,5339,533944,533934,2
25137,25137,25137,219283,290,明日仙台から船は出るのだろうか？🤔万が一欠航すると東京から米原の距離が博多迄になってしまう〜まあ出航しても大揺れだろうけど😅https://t.co/l5p7Tk98rh,2022-07-07_11:58:12,0.0,3.0,13.0,0,962b0af43cd1ad6c,176598929,kanto006,652.0,17318,横浜在住のアラフィフおっさんです。 2010年ディズニー好きでアウラニのメンバーになりました。ライブも好きでドリカム、サザンのツアーでは歳を忘れて弾けきっています。／無言フォローすみません！,横浜,神奈 横浜市 神奈川区,city,日本,139.569658000686,35.4623070017179,139.668656003482,35.5036980000826,5339,533914,533945,4
25178,25178,25178,450856,654,今日は東京ですか、、和尚は銀座をウロウロ👨‍🦯、、。すれ違ったら嫁pjさんにウインク😉しますね、、😂😂m.kさん、おはようございます😃コロナにも気をつけて🙏ﾎﾟｸﾎﾟｸ,2022-07-14_07:55:27,0.0,1.0,1.0,0,3a31b3acd8aea1b8,1185842431876427776,kubosanpapa0420,2667.0,22680,いくつになっても女性好き。 活動中女子を探します！ 先ずは顔合わせからスタートさせて下さい。 その他くだらない事も呟きます。 よろしくお願いします！！,,埼玉 八潮市,city,日本,139.811558,35.790784,139.869426,35.858169,5339,533956,533945,2
25340,25340,25340,270159,446,安部元総理大臣が暗殺された。日本を守るため戦い戦死したのだ。靖国神社に柱として祀られるべきだ。今からは、カミとして日本をまもってくれることだろう。,2022-07-08_23:56:17,0.0,0.0,1.0,0,a35b6b4421e1a506,1466913004285739008,0ZF7780tFzh1iZc,13.0,838,詩人。,,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533945,2
25533,25533,25533,929794,1130,天神たんてんにちは〜🎵昨日柏で食べた博多らーめん！🍜https://t.co/qd86Y76BoJ,2022-07-28_11:52:11,0.0,1.0,2.0,0,db215c78c59027e4,3302416429,akikunhisabo,447.0,25219,知里ちーちゃんを応援しているよ😍スイーツ大好き😋ら～めん もっと好き😚ビッカメ娘 天神ツインズ&新東たん神推し😍,日本 大阪,千葉 市川市,city,日本,139.885492,35.655568,139.97661,35.775796,5339,533937,533957,2
25578,25578,25578,309111,1409,誰がどんな理由で「安倍氏と宗教の関係がテロの原因」と言っているのかhttps://t.co/WAfNdATVmPこいつ何を言いたいのか全く理解出来ない海外からの安倍晋三の評価は外交辞令の範疇だアベノミクスの失敗が円安を始め日本の世界に於ける種々の指標は総崩れで世界の日本の民主主義は評価は最悪だ,2022-07-10_02:16:40,0.0,0.0,0.0,0,53368f2a0c4c7020,1354026721679314945,MDUnbrgMweNC9N8,11.0,688,趣味音楽ゴルフ読書麻雀政治歴史,,埼玉 鶴ヶ島市,city,日本,139.352407,35.914099,139.428866,35.958596,5339,533962,533934,2
25581,25581,25581,828196,1047,鎌倉、千葉横断、しまなみ海道と一緒に走ってきたanchorがそろそろ引退やも。クロスセンチュリオン、ロードアンカーときたので次もロード買いたいけどなー。Bianchiのクロスも……-ω-；ｳｰﾝ,2022-07-25_11:53:10,0.0,0.0,0.0,0,ae10e4565c20a69b,254064686,apknight0000115,320.0,43435,自意識がちょっぴり唯我独尊気味。でもアガペー全開。カレーには生卵より茹で卵派。さいきんは福神漬けのスペックに関心ぎみ 。  レスミルズが大好物https://t.co/PUqnla9vAmが好き！でも前十字靭帯ぶっちぎりｖ,秘密のチャックの中。,東京 武蔵野市,city,日本,139.524653,35.694138,139.595491,35.721864,5339,533944,533946,2
25807,25807,25807,550142,107,東京から大阪まで歩き旅28もう雨が止んだ…だと…https://t.co/a80i6LIC8i,2022-07-17_06:58:55,0.0,0.0,3.0,0,56c04190b03cfa94,1432018744146944002,ponkichinoosie,1245.0,1629,スナック菓子や世界のお菓子、グルメ情報などを食レポ記事を書いている「ぽんきち」と申します！毎日甘～い情報をお届けしますので、フォローしてくれたら嬉しいです♪　ブログ名【ぽんきちのおしえ】更新頻度は1日1~2回,,神奈 横浜市 戸塚区,city,日本,139.484558002668,35.3572519972914,139.577182998233,35.4464299989359,5339,533903,533945,2
25925,25925,25925,675111,1365,サマソニ大阪の日曜だけ行きます。前泊&amp;後泊もするので8/20-8/22は大阪なんですが関西のお友達っていましたっけ🙄ほぼマネスキンのためだけに行く😵#maneskin#サマソニ,2022-07-20_22:51:49,0.0,0.0,1.0,0,a35b6b4421e1a506,2271720962,nakanoxxx,629.0,11903,Designer,Nakano - Shinjyuku,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533914,2
26164,26164,26164,302209,171,弥生さん、忠聡太先生、どうもありがとうございました！#耳で聴くアート#佐賀県#佐賀市#佐賀大学#鶴田弥生#忠聡太#オンライン#youtube#千葉県#CROSSFM#福岡女学院大学https://t.co/b1byg5qYJ5,2022-07-09_22:59:00,0.0,0.0,0.0,0,b2216c57788fc225,2779271676,tkhs1975,1369.0,55285,サザンオールスターズ、桑田佳祐さん、ビリー・ジョエル、イーグルス、中日ドラゴンズ、柏レイソル、旅行、音楽鑑賞、カラオケ、水泳、ランニング、ウォーキング、映画鑑賞、アメリカ合衆国、カリフォルニア州、ロサンゼルス、サンフランシスコが好きです。宜しくお願いします！,千葉県流山市,千葉 流山市,city,日本,139.874805,35.82752,139.95777,35.91989,5339,533956,533957,2
26433,26433,26433,994222,720,では本日の移動開始。常磐線・成田線快速成田行きに乗車。利根川を越えて取手まで行けば茨城県、これから参加する関東鉄道ビール列車もそこから行くことになりますが、その前に寄りたいところがあるので、一旦成田線我孫子支線に入って湖北へ向かいます。https://t.co/VmXUIaXioY,2022-07-30_09:56:37,1.0,1.0,2.0,0,07d9f73c07086000,1166368746715275264,ikkymonkey0804,2222.0,252736,鉄旅しています。最近は他の交通機関もよく乗ります。今までの記録→ #ホキ鉄 #ホキ鉄プチ紀行/ JR乗車率99.25%(JR北/東/海/西/四全線乗車済)、私鉄三セク乗車率79.69%(2022-10-29現在) / 緊急おでかけ事態宣言無期限発令中 / 自衛はするが自粛はしない / MMPP(2022-11-06),日本 東京,松戸駅 (Matsudo Sta.),poi,日本,139.9007596417222,35.78452406214201,139.9007596417222,35.78452406214201,5339,533957,533967,4
26448,26448,26448,861498,446,今日、7月26日は#幽霊の日1825年文政8年のこの日、江戸の中村座で四代目・鶴屋南北作『東海道四谷怪談』が初演されました！夫に毒殺されたお岩が幽霊となって復讐を果たすという物語は、江戸の町に実際に起こった事件をモデルにしているそうです🏮#今日は何の日#今日は何の日エレクターhttps://t.co/6ikCm91ap9,2022-07-26_11:57:18,1.0,0.0,10.0,0,451617631d24d98c,71485023,erecta,6419.0,1937,商品や企業の活動、会社のエピソードなどを発信します。 エレクター公式オンラインショップ：https://t.co/feLTUyRgfz,東京 中目黒（本社）,東京 目黒区,city,日本,139.661641,35.600599,139.717749,35.664149,5339,533935,533946,2
26533,26533,26533,597381,1452,けんいちさんと都内30㎞ランしてきました🏃🏻‍♂️🏃🏻‍♀️全く土地勘がないのでけんいちさんのアテンドとポジティブ声掛けのお陰でどうにかこのペースで完走出来ました😮‍💨水分も補給のゼリーもしっかり摂ったけど30㎞手前で脚が攣りそうなって芍薬甘草湯も飲んだけど効かず😵‍💫道マラまで課題いっぱいだhttps://t.co/2L77hqXRfR,2022-07-18_15:53:09,0.0,19.0,192.0,0,962b0af43cd1ad6c,449455045,sao_zumi,779.0,3223,2019年横浜マラソン出場をきっかけに走り始め今はサブ4目標🏃🏻‍♀ フル4:09:36(横浜マラソン2022) |ハーフ2:00:48(ハイテクハーフ2022) | next→12/4湘南国際M、1/8ハイテクハーフ、3/12名古屋WM#日本縦断還暦マラソン #乗馬🐎,横浜市,神奈 横浜市 神奈川区,city,日本,139.569658000686,35.4623070017179,139.668656003482,35.5036980000826,5339,533914,533945,2
26699,26699,26699,810388,153,今日はヤクルト対広島戦を神宮に観に行ったが、40年前に初めて親父に野球観戦に連れて行ってもらったのと同じカードだった。当時のヤクルトは先発荒木と八重樫のバッテリーに先頭は若松、主軸は杉浦、大杉、マルカーノ、広島は北別府と達川に慶彦、山崎、浩二、衣笠、アイルランドといった顔ぶれだったhttps://t.co/3Dd0esQzAT,2022-07-24_23:58:43,0.0,0.0,8.0,0,1df8c91136c4c140,272935116,tatsukoji3,460.0,13515,完全にバスケ専用アカウントに。高校バスケを引退して四半世紀。NBA観戦歴30年。Bリーグ開幕以来バスケ熱は最高潮。アスフレ応援してます！対戦チームのご当地料理を作って食ってやる自炊リーガー#バスケットボール #バスケ #アースフレンズ東京Z #アスフレ #東京Z #eftz #自炊リーグ #坂道コレクション,東京 大田区,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533945,4
26744,26744,26744,233397,550,インザソムの後輩開発者募集動画メンバー分集まった💜要ARMYのdeveloper‼︎#BTSIsland#IntheSEOM#BTS場所:日本、東京https://t.co/lr42lzOIAw,2022-07-07_21:57:20,0.0,0.0,0.0,0,1df8c91136c4c140,206194271,jjkaorujj,59.0,6912,TVXQデビュー当時からのJJペンです。初めからJJオンリー♡ 最近ちょくちょくBTSのJKも登場♡,日本 東京,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533935,2
26802,26802,26802,37151,367,I'mat千葉県/茨城県県境県道47号･新大利根橋in柏市/守谷市千葉県/茨城県https://t.co/nKwAQpN6oI,2022-07-02_02:47:59,0.0,0.0,1.0,0,f43d3d50a3b017e9,266872291,ayatsuji_uchu,1995.0,223682,？？？？「私のうちゅー」。猫てゃん！推し「レス送ろうとしてるのに前向いてることほとんどないんだけど💢」🥺🥺🥺, #すきぴ拗らせ部 すきぴ行方不明班,千葉 柏市,city,日本,139.913146,35.780923,140.111992,35.936612,5339,533957,533967,3
26846,26846,26846,578387,584,こくまろさんが、すすきのなのに吉野家に入っておられるの情報を得て、急に札幌行くべきなんじゃないか？という気になった朝起きれないので多分無理というか、理由はそこじゃないでしょｗｗｗ,2022-07-18_02:41:51,0.0,0.0,3.0,0,f7c22e0cf7b3af2b,3603741,makotokaga,3950.0,97057,流しの技術屋。Web＆映像配信、リモート雲台開発。元雑誌編集。IPA好きHop-head。配信の相談からブクガにハマり、アイドル沼の深みへ……。アイドル以外は中村佳穂さん、あら恋、バッパーズなど雑食。ヲタクの心を胸に秘めアイドルライブ配信の日々。主にスイッチャー＆配信技術担当。たまに撮影など,Shibuya-ku Tokyo JAPAN,東京 渋谷区,city,日本,139.661368,35.641564,139.723884,35.692138,5339,533935,533944,2
26859,26859,26859,614346,1281,何かと撮影案件で千葉の中心地に行く機会が多いんですけど、高速使えば1時間程度で着くし元々西船橋に住んでたり親父の実家が千葉市だったりするので行き慣れてて疲れとか感じないんですよねでもケチって一般道で帰ると3時間弱かかるので油断してはいけない🔥,2022-07-19_03:00:38,0.0,1.0,3.0,0,3a183334a895ef96,160549908,aya_nes,1057.0,52783,デスチャと筋トレをしつつ、不定期ですがコスプレやショーの写真・動画撮影をさせて頂いておりますが、撮影に関するツイートはほとんどありません（笑） なおインスタは筋トレ専用アカウントにつき肌色注意です⚠️,さいたま市,埼玉 さいたま市 岩槻区,city,日本,139.673082003971,35.8846510004232,139.764024998269,35.9987639996435,5339,533965,533937,3
27100,27100,27100,119642,1175,結局東京まで来てるのにTwitter三昧というなんの変哲もない本日。用事が早く終わったらアキバ行くんだ🏃,2022-07-04_12:53:42,0.0,0.0,5.0,0,f7c22e0cf7b3af2b,956882587250704384,LinK_iPhoto,1024.0,12740,📷iPhone写真家。symbol&NFT&メタバース&3D制作にどハマり中。名前の後ろですか？あまり気にしないで下さい😅⬇️Instagram,山梨 甲府市,東京 渋谷区,city,日本,139.661368,35.641564,139.723884,35.692138,5339,533935,533945,2
27106,27106,27106,681936,949,はじめて欧州クラブと試合したのはメインも古かった時代のボルトン戦。そこからドルトムントにボロ負けし、チェルシーに勝ち、今日のPSG戦に至ったのを全部見てるだけに国立を見た瞬間から泣けてきた笑勝ちたかったなー。フロンターレ凄いんだぞ。川崎市凄いんだぞ。って知らしめたかった！,2022-07-21_03:14:08,0.0,0.0,7.0,0,4f8c5ba59b1e3250,189067669,fronta_2005,488.0,9173,川崎フロンターレ(since2005)/Jリーグ/サッカーが大好き。旅行が大好き。沖縄が大好き。Mr.Childrenが大好き。ダーツが大好き。Mリーグが大好き。ハイサイ探偵団が大好き。,,神奈 川崎市 高津区,city,日本,139.591070996867,35.5583269983371,139.644131096653,35.6153751819973,5339,533924,533945,2
27141,27141,27141,51897,960,中学の時いつも父親は監督だったからベンチに座ってたけど今日はスタンドから見ててくれた。ただ父親が審判の仕事で浦安に行ったから2試合目は見られない事だったので1試合目で無失点で勝てたことは父親も嬉しかったと思う。本当に良かった。秋田から上京させてくれてありがとう😊,2022-07-02_12:56:19,0.0,0.0,29.0,0,8ffa995231a47059,1453178584713940994,anri_sugiyama,176.0,704,#フウガドールすみだファルコンズ No.2 maniadefutsal,東京 墨田区,東京 調布市,city,日本,139.516831,35.632839,139.593283,35.688169,5339,533934,533945,2
27178,27178,27178,685417,279,新宿からのウォーキング。朝食場所である銀座に到着しました。距離にして、わずか8kmです。こうして歩いてみると、東京は実にコンパクトな都市だな～と改めて。写真は朝6:30頃の皇居です。https://t.co/FkUkiXy36Q,2022-07-21_06:57:54,0.0,1.0,5.0,0,07d9d23921086001,57263690,_samsul,3215.0,16445,↑書籍は1万部/行政書士(新宿区)/24歳で起業Yahoo!ニュースに載る/JAPANESE CULTURE PR TEAM/武者修行プログラムファシリテーター/朝3時起き/🇮🇩🇯🇵ハーフ/'76年から毎年🇮🇩訪問/宅建/FP/伊藤塾/時の運と人の縁/ターリー屋/Bhs🇮🇩 @HiroakiSamsi,東京（コロナ前は、インドネシア、ベトナム、東京の多拠点居住）,皇居 (Imperial Palace),poi,日本,139.7521,35.6825,139.7521,35.6825,5339,533946,533945,4
27232,27232,27232,671317,389,アメブロを更新しました。『東京お盆入りお迎え火を焚く日』https://t.co/BffWI8d77c,2022-07-20_20:58:18,0.0,0.0,1.0,0,0d8054846be7f7be,1236855530338963457,pgVLdb4xwlgRfjo,41.0,1145,芸術音楽　自然を愛する。半年前に最愛なる母を亡くしたばかり。国際親善大使　着物モデル　経験あり。語学の仕事を休み　母亡き後は心理士資格をとり　母の人生を賛美追悼しながらアメブロで病病介護を振り返り〜を書いて居ます　marika75555 💐   #ユーチューブ ＃ジョンココchalleTv宜しくお願い致します,横浜,神奈 横浜市 中区,city,日本,139.621822003118,35.3997339561372,139.69128299031,35.4537692971605,5339,533904,533945,2
27259,27259,27259,300960,344,車は愛甲石田に停めてあるので。本厚木までロマンスカーで帰ります🚈🚈https://t.co/ROJOhjypjT,2022-07-09_21:58:24,0.0,0.0,6.0,0,0fc295a9f3147000,128557580,kazu5859,522.0,53795,やっぱり…実家は居心地がよくて楽しいです🏰🏰🏰かりん党党員,静岡県沼津市,JR 新宿駅 (JR Shinjuku Sta.),poi,日本,139.7004,35.689526,139.7004,35.689526,5339,533945,533901,2
27387,27387,27387,45639,198,上野到着🚅💨次は終点東京東北新幹線車内で東北訛りを聴くと母親の実家南三陸を思い出す🤔,2022-07-02_08:59:00,0.0,0.0,2.0,0,f05d4b0cfac65c65,88406666,1112kamenoko,1132.0,234901,🐻🐱広く浅く、たまに深く🌺小劇場観劇🎬お笑いライブ鑑賞🤣オリックス・バファローズ推し⚾️ NikonD7500📸 WNIリポーター名→カメの甲橋🌈戌年の蠍座😪RT多め！面倒い方はミュート推奨🏈犬より猫が好きな木梨の会員。2022年4月~12月末まで神奈川県横浜市から栃木県小山市に転居、他企業へ出向中,栃木 小山市,東京 荒川区,city,日本,139.749428,35.724769,139.814673,35.754824,5339,533945,533946,2
27413,27413,27413,581388,754,猫の遊び相手にロバを飼いたい。その前に鳴き声とか…飼えるか動物園で見てみたいのでロバのいる動物園検索した。近場だと狭山市か市川市だろうかhttps://t.co/pPtXS0wvxq,2022-07-18_04:37:13,0.0,0.0,1.0,0,a35b6b4421e1a506,124888205,mihanekosha,910.0,77117,のんびり屋さんです,,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533952,2
27481,27481,27481,817433,222,杉江知美が何処にいたの？どっちの家へいたの？杉並か渋谷区か？どっち？クラス会予定月日の会場は南国酒家原宿側だが誰が会場決めた？中学クラス会会場クラス会幹事二人で決める時に誰かへ連絡して決めた会場？ハワイ旅行帰国時から延泊なのでそのまま時間差出席へはなったクラス会あけびの会場https://t.co/MqddODcycC,2022-07-25_04:53:22,0.0,0.0,0.0,0,27b43920b8b63188,1447905824035143681,AJkINMaRMv8Ap80,10.0,2149,浄土真宗本願寺名前と通常名前あり,,東京 墨田区,city,日本,139.788729,35.686697,139.842361,35.743565,5339,533946,533935,3
27513,27513,27513,923363,173,久しぶりの名古屋出張！JapanITWeek名古屋に出展するパートナーさんのお手伝いです。スマートEXSWork快適かも。https://t.co/t4CbL4n1tc,2022-07-28_07:58:56,0.0,0.0,1.0,0,0fc2958883947000,1185443118528643072,ishida_keiichi,63.0,229,SaaSプリセールスエンジニア / あなたが自分らしく生きていくことを選択できたら？ / ウェイクトーイング歴10年,東京都,東海道新幹線 東京駅,poi,日本,139.76761153375892,35.68090569932062,139.76761153375892,35.68090569932062,5339,533946,533945,2
27599,27599,27599,972853,635,指揮者の松原千振氏は、長年のエストニアと日本の文化交流に貢献されたため、エストニア大統領から勲章を授けられました。https://t.co/gesAOMMuK9,2022-07-29_18:57:18,52.0,1.0,272.0,11,f7c22e0cf7b3af2b,836594357247471617,estembassyjp,14554.0,2841,Embassy of Estonia 🇪🇪 in Tokyo. RTs & following ≠ endorsements エストニア大使館の公式アカウントへようこそ。,Shibuya-ku Tokyo,東京 渋谷区,city,日本,139.661368,35.641564,139.723884,35.692138,5339,533935,533945,2
27626,27626,27626,478232,1230,ロシアのウクライナ侵攻により核廃絶は遠のいたことだろう。侵略者が核を脅しに使った場合、その他の国は核戦争を避けるという名目のために限定的な介入しかしないことが明らかになったため、北朝鮮やイランの核を保有する決意を強くし、世界中が核を求めるだろう。最早NPT体制は価値を持たない。https://t.co/lH22OD5H9t,2022-07-15_02:09:34,0.0,1.0,1.0,0,49524fd7b35fd754,884696400168075264,NgLZuFUhTtVUlr0,81.0,15397,,東京 府中市,東京 府中市,city,日本,139.42924,35.646624,139.526371,35.699865,5339,533933,533935,4
27871,27871,27871,295314,283,秋葉原鮨よこ田pt2#寿司#秋葉原#秋葉原グルメ#東京#東京グルメ#美味しいもの好きな人と繋がりたい#写真好きな人と繋がりたい場所:秋葉原https://t.co/sT8MNYOdTZ,2022-07-09_17:58:56,0.0,0.0,3.0,0,28b9063fdce43645,2315322842,DaliyamaDA,624.0,33972,28歳無職童貞親と同居中一人っ子将来の夢はプロゲーマー。 完璧を怖れる必要はない。決してそこには到達しないから。 アイコンとヘッダーは食べ物さん。@hijoushokuchan,東京,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533946,3
28078,28078,28078,427864,285,マジか、野津田が選ばれた。森保さんとやってるのはあるだろうけど、A代表に選ばれたことは素晴らしいことだと思うしそのレベルに達したことがすごいと思います。甲府に行けば代表になれるといういい例になったと思うので、是非甲府への期限付き移籍での加入をお待ちしてます#VFK#青セカ#野津田岳人https://t.co/Ma20LkcLcO,2022-07-13_15:58:05,0.0,0.0,6.0,0,a398e1f1025abe37,2595924997,rinrin110721,2818.0,138574,長谷川玲奈、群青の世界大好き。日向坂、透色ドロップ 、Lapis大原めいは好きです。群青の世界は横田ふみかです。日向坂は高瀬愛奈です。J2リーグのVF甲府を応援しています。甲府サポーターの皆さんもフォローお願いします。@bbg_hasegawa315 @mei_lapis @dmw_morichan←俺の彼女,群青の世界、透色ドロップ 、長谷川玲奈、Lapis大原めい,埼玉 春日部市,city,日本,139.70788,35.93539,139.832566,36.043504,5339,533975,533933,2
28110,28110,28110,641035,1146,明後日から北海道。毎年行ってた北海道。何年ぶりのことでしょう。,2022-07-19_22:53:01,0.0,2.0,12.0,0,1b0cfebe3424e14f,422765632,Inoue_Daichi,805.0,5260,Guitarist,日本 東京,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533945,2
28311,28311,28311,977590,1190,韓国中国のことロシアのことを知るのに、五味川純平氏の小説を読めば現場にいるくらい鮮明に理解できます。,2022-07-29_21:54:12,0.0,0.0,0.0,0,73a368347507858e,1329326895985434624,glUksI0aHCNGyE5,74.0,3101,好きなことスキー苦手歌う🎤こと。,日本,埼玉 入間市,city,日本,139.314902,35.773745,139.419511,35.860333,5339,533952,533935,3
28536,28536,28536,180536,1078,フィリピン産スイーツキングパイン買ってみた。甘いけど、甘過ぎてビックリ⁉️ベトナムのスッキリパインが好きだった。#フルーツ甘過ぎてたべきれないhttps://t.co/Xz41CW7OIW,2022-07-06_07:53:41,0.0,0.0,10.0,0,5daa72ccdd68afee,2922081559,2001Dady,471.0,1410,ホーチミンで駐在して、4年目‼️ベトナムがスーパー大好き❤️→日本に帰国しました。,日本 東京,東京 多摩市,city,日本,139.394033,35.605278,139.474014,35.658337,5339,533933,533945,2
28547,28547,28547,418677,838,神戸元町にある老舗中華料理のお店「香美園民生支店」は五目焼きそばが有名ですが、中華鍋でつくるカレーも名物。きょうだとお昼のタイミングしか行けなさそうですが。#柏サポ神戸遠征香美園民生支店078-391-4015兵庫県神戸市中央区元町通3-16-2https://t.co/zFRYJ7qs75,2022-07-13_08:53:42,0.0,1.0,4.0,0,4c1c4868f96634ed,155447386,2010chychy24,1512.0,118405,西のひらパー、東のｱﾊﾞﾊﾟー。世を忍ぶ仮の名前である。▽モグタン▽サッカーはレイソル＆ジェフ▽野球は北海道日本ハムファイターズそして鎌ケ谷ファイターズ。柏でよりみちATのライター兼コーディネーターもどき兼配布係兼下っ端。ネコ飼い主歴ひなﾁｬｿ♀(2003～2019)ちょしちゃん♀(2020～),ちばけん。,東京 江東区,city,日本,139.771307,35.582057,139.849007,35.708066,5339,533926,533946,3
28686,28686,28686,948445,92,特別対談・絶望の中の希望。人口増加に収入アップを実現する明石市。人々の繋がりの回復が日本の回復だ！明石市長・泉房穂さん・安冨歩東大教授。一月万冊,2022-07-29_01:57:34,0.0,0.0,1.0,0,2e624efa0028615e,4843454965,minmin_tam,1055.0,13304,#れいわ太郎氏と共産社民支持 #反自公維国民 #非核反原発 #護憲 #世襲議員の相続非課税反対 #国民同様議員年金一元化と議員報酬見直し❗️#総合累進課税で消費税廃止 #軍事費縮小で戦争反対 #平和外交 #SDGsで自然保護と動物愛護 #保育〜介護は公助 #一月万冊🌈 無言フォロー誤字脱字DM無で宜しく🙇‍♀,北海道 札幌市中央区,埼玉 札幌市中央区,city,日本,139.540126666667,35.8720877777778,141.390018611111,43.0857888888889,5339,533964,533944,3
28726,28726,28726,895367,336,季節柄なのか、このところ熟睡できず、朝が早い。今朝は4時さすがに早すぎるので、眠剤を使って、二度寝。7：30まで寝たのだが、整わないまま、午前中がバタバタ過ぎた。暑い中、分倍河原、府中、立川巡り,2022-07-27_11:57:53,0.0,0.0,0.0,0,8ffa995231a47059,105635923,IZUMI_OTA,507.0,18016,Dish Appは、「うつわと料理で笑顔の食卓をつくる食器賃貸プラットフォーム」で、 うつわの作り手と使い手のクリエイター・コミュニティを目指しています。 ブログ「https://t.co/Y0shMBzQ5J 」が、過去の探求テーマもつぶやきます。前職:マイクロソフト/教育エバンジェリスト←パイオニア・電子黒板事業部,東京,東京 調布市,city,日本,139.516831,35.632839,139.593283,35.688169,5339,533934,533943,2
28730,28730,28730,922021,268,パレスチナ問題について、一次大戦後、イギリス🇬🇧の情報将校のロレンスは、パレスチナへの罪悪感に苦しんだ。パレスチナとイスラエルの対立は先鋭化、ガザ地区への空爆とパレスチナからのテロの応酬。悲しみのボタンの掛け違いのような憎しみの連鎖。憎しみ自体を溶かす作業が今、求められています。,2022-07-28_06:57:47,0.0,0.0,0.0,0,446d3da0f592bb1f,1333344076855267329,j4fNC4W9d66WbNw,185.0,1966,自分は障害のあるクリスチャンです。親の不適切なしつけの後遺症で苦しみましたが、神様に出会い、特に頭髪の関係で敵を愛する祈りに徹したことで、かなり楽になりました。最初、敵のために祈るのは嫌でしたが、慣れるとその意味と価値がわかるようになりました。全ては神の愛、感謝して今日を生きます。,日本,埼玉 札幌市北区,city,日本,139.587899444444,35.9144675,141.441802777778,43.1898166666667,5339,533964,533934,4
28797,28797,28797,713484,4,英国国立サセックス大学大学院へ入学してみると高IQ児童多かった。日本米国は私と同じく就学後小学校1年生6歳時受ける公式知能テスト。私がIQ154で江崎玲於奈さん以来の150台と言われたので日本に公式IQ169いない。英国欧知能テスト16歳。サセックス英欧院生16歳時IQ169もアインシュタイン16歳時IQ165,2022-07-22_02:59:49,1.0,0.0,1.0,0,98accfc3c0a403d3,113283096,7thclouds,1775.0,502165,Japanese/UKSussexUniLLM/MANihonUniBAPsyTOEFL620TOIEC950 https://t.co/Huzo9Q7V9O https://t.co/lZBf6c3Ejv *AllRightsReserved,東京都東大和市HigashiyamatoTokyoJapan,東京 東大和市,city,日本,139.392945,35.729878,139.451884,35.769409,5339,533943,533925,2
28997,28997,28997,204896,57,I'matローソン川崎犬蔵一丁目店-in川崎市神奈川県https://t.co/MejHFNIqmh,2022-07-07_01:58:23,0.0,0.0,0.0,0,b9351bbc6fc4189d,2202242880,Eykerz,2126.0,30051,FREEDOM,,神奈 川崎市 宮前区,city,日本,139.530248999365,35.5599259995658,139.623650005976,35.6098160049714,5339,533924,533925,2
29054,29054,29054,928454,1138,アメ村はミナミ！鶴橋からちょっと離れたところにコリアンタウンあるよ！https://t.co/b67nbOxFYV,2022-07-28_10:50:31,0.0,1.0,2.0,1,594fa6c6bc5b5ba9,2992814930,keitacomkeitag2,489.0,6220,六本木のparty on tokyoで働いています‼️ https://t.co/6WlaNSvRjh,東京都港区,東京 港区,city,日本,139.708754,35.622973,139.782004,35.682605,5339,533935,533926,2
