,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code,estimate_code,Geo_Flag_multi,bun
1827,57651,57651,1479,I'm at 車山気象レーダー観測所 in 茅野市 / 諏訪市 長野県 https://t.co/psxHXr0oL8 https://t.co/MXL7IJvPDD,2022-07-30_13:53:39,0.0,0.0,4.0,0,d18d086aa4124708,62103993,lidges,6756.0,347340,舞台探訪系勇者部員でありアニメ好きな旅人。BTC舞台探訪者コミュニティ中四国支部。サークル「つればし」取材・広報担当。旅行(聖地巡礼)/写真/ドライブ/ごちうさ/サマポケ/Roselia/ラブライブ！シリーズ/高木さん小豆島。いろんなジャンルを幅広く、オタク関連の話題や旅ツイートを中心につぶやきます。💉3回接種済。,うどん県(元香川県),長野 諏訪市,city,日本,138.034291,35.946205,138.20004,36.123865,5338,5338,2,['茅野市諏訪市 長野県']
1829,57707,57707,1011,I'm at ラウンドワン 静岡・駿河店 - @r1_suruga in 静岡市 静岡県 https://t.co/oRE6oRZU9C,2022-07-28_22:57:45,0.0,0.0,0.0,0,cd74cfac7fe84402,131458830,Frappuccino_man,1638.0,119798,服とメガネと音ゲーと競パンが好きな176*60*34G IIDX IDは5771-9801 チュウニズム虹レ フォローはお気軽に(  ´θ｀)ノ アイコン本人です！,静岡県焼津市,静岡 静岡市 駿河区,city,日本,138.291700997465,34.8986619980583,138.482040994253,35.0038340045915,5238,5238,2,['静岡静岡市 静岡県']
1830,57757,57757,99,クラシカルなデザインがお好きな生徒様😊とっても素敵なハートの透かしプレートですご予約は@petit_porcelarts　からお願いいたします#富士市ポーセラーツ #富士市大人の習い事 #富士市大人の趣味 #クラシカルデザイン # 場所: Fuji Shizuoka https://t.co/X3sYqqqm6w,2022-07-05_13:59:13,0.0,0.0,0.0,0,7d93637162dd8434,1439160158349758464,PetitPorcelarts,6.0,274,富士市ポーセラーツ教室アトリエプチ内倉良会です。教室の日常をつぶやきます。,静岡県富士市,静岡 富士市,city,日本,138.557505,35.115342,138.811869,35.359319,5238,5238,3,['富士市富士市富士市']
1832,57902,57902,502,静岡じゃあの。よろしゅう神奈川。 (@ 神奈川県-静岡県 県境 in 足柄上郡山北町/御殿場市 神奈川県/静岡県) https://t.co/YfosCb409l,2022-07-30_03:41:32,0.0,0.0,3.0,0,8398e17f3776bad9,881442906355122178,Take_it_Easy_76,739.0,44803,趣味は旅行と神社仏閣巡り。痛車も嗜んでおります。35超えた圧の掛け合いに敗北したオタク。,,神奈 山北町,city,日本,138.915764,35.329819,139.166139,35.51043,5238,5238,5,['静岡神奈川神奈川県静岡県 県境 in 足柄上郡山北町/御殿場市 神奈川県静岡県']
1835,57950,57950,779,日用品や消耗品も販売する - 熱海経済新聞 https://t.co/g2vnYHUKfV #静岡県 #静岡県東部 #熱海市 https://t.co/GvXs16ik17,2022-07-11_16:54:33,0.0,0.0,0.0,0,131001a42a13b797,212622887,Shizu_East_News,20849.0,306582,静岡県東部エリアの主要ニュースを配信します。,,静岡 熱海市,city,日本,139.028115,35.024711,139.17662,35.150677,5239,5239,3,['静岡県静岡県熱海市']
1837,57986,57986,20,海苔えび風味冷しそばの塩 (@ 麺創 なな家 in 豊田市 愛知県) https://t.co/kYQndSzmjV https://t.co/k5qhk0palg,2022-07-06_12:59:49,0.0,0.0,0.0,0,c2599e59e5a977d8,323156958,mt20110624,309.0,9813,飯テロ ABC Janne Da Arc 玄米緑茶割り 蓴菜 FF外無言フォローm(_ _)m 全然飲みに行ってないなぁ,あちこち,愛知 豊田市,city,日本,137.040008,34.990489,137.581705,35.291232,5237,5237,2,['豊田市愛知県']
1838,57987,57987,1155,I'm at ほっともっと 太田下浜田店 in 太田市 群馬県 https://t.co/EzeNXxpilQ,2022-07-22_21:54:35,0.0,0.0,0.0,0,b27dcb880d808001,356140779,ckbwq713,29.0,4913,何処かで失くしたあいつのアイツ,アイコンはガリアブス様(@amatume111)より,群馬 太田市,city,日本,139.255889,36.236197,139.443795,36.378731,5439,5439,2,['太田市群馬県']
1839,58009,58009,335,I'm at ローソン 大門生源寺店 - @akiko_lawson in 射水市 富山県 https://t.co/SBNqHrkOP8,2022-07-13_17:58:16,0.0,0.0,0.0,0,f8b619adcb981c11,1100391462955433984,rat_tym,582.0,16681,,富山県,富山 射水市,city,日本,137.010425,36.646453,137.180216,36.793622,5437,5437,2,['lawson in 射水市富山県']
1840,58102,58102,538,広島　倉橋産🍅広島はレモンだけで🍋ありませんね美味しい！がある　広島#広島#広島産#倉橋町#呉市#トマト#生産者#農業#カメラマン#写真家#平大作#広島ちょいワルオヤジ#広島観光#広島魅力#グルメ#料理 場所: 広島市 Hiroshima-Shi https://t.co/aFNyRELShW,2022-07-10_08:57:11,0.0,0.0,1.0,0,ef5801a1b50742a9,1112689422892359681,namikijunction,183.0,2603,miniFM広島マチナカ78.7MHz /芸能プロダクション /カメラマン平大作 /BOOK JUNCTION /呉平和戦隊JUNC(プロデューサー),広島 広島市 中区,広島 広島市 中区,city,日本,132.424255995202,34.3528589947015,132.473647993795,34.4185420047083,5132,5132,7,['広島広島広島広島倉橋町呉市広島市']
1842,58222,58222,230,昨夜の温泉は瑞祥へやっぱ週末は混んでるねー。 場所: 戸倉上山田温泉 https://t.co/5Q1bHU5KgN,2022-07-03_09:58:59,0.0,0.0,0.0,0,89dfbb2b907fec3b,283731590,siteguri,367.0,16161,制服収集家。セーラー服と浴衣が好きですｗ制服(　ﾟдﾟ)ﾎｽｨ…気象予報士。ブラックな教員生活15年から転職。高校の理科と数学の先生でした。発信は個人の見解です。,新潟県新潟市,長野 千曲市,city,日本,138.02994,36.436578,138.201791,36.559972,5438,5438,2,['瑞祥戸倉']
1843,58262,58262,748,@StYtOABSom03RhS もちおさ〜ん❗️丁度アルプスとの境目ですかぁ〜❓👻僕も、丁度、ポールの真前の、アルプスに居てますわぁ〜オロナミンCの前くらいですけどねぇ〜✌️👻🐯✌️,2022-07-16_17:56:51,0.0,1.0,5.0,0,00e9190a07f58988,1256572135234912257,gLwSEbGYQRmNth5,249.0,4449,MBSラジオ(武川智美アナウンサー)と🐯阪神タイガース🐯特に(矢野監督)が大好きな、大阪の門真在住の、トラックドライバーの オッサンで〜す🤗適当に、お邪魔したり、いいねも、させてもらうんで、よろしくお願いします✌️👻🐯✌️,日本,兵庫 西宮市,city,日本,135.229778,34.688413,135.384249,34.861623,5235,5235,2,['アルプスアルプス']
1844,58279,58279,370,@silver_plasmon1 京都府も重症者が０名なのに、毎日死者が出てる時期がこの前までありましたよ。,2022-07-14_22:57:36,0.0,0.0,1.0,0,ddc3bdf2aba3f4f6,961824830361186304,ct1bgWrENKDWrQQ,37.0,141,,,京都 京都市 西京区,city,日本,135.606023004226,34.9210689941345,135.729528997804,35.0260670035924,5235,5235,2,['plasmon京都府']
1845,58300,58300,735,久米島(沖縄県) 03:00の気温湿度 27.7℃ 90%RH (0.02122kg/kg(DA) 119%~23℃) 南南西の風1m/s,2022-07-13_03:21:21,0.0,0.0,0.0,0,dbbd1067b8dad56f,509569469,amds_kumejimaOk,162.0,103024,久米島の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Kumejima JAPAN,沖縄 久米島町,city,日本,126.707865,26.290674,126.842874,26.39149,3926,3926,2,['久米島沖縄県']
1849,58343,58343,1185,天気次第では池袋行ってから渋谷でも間に合うけどどうしようかな、,2022-07-04_12:53:39,0.0,0.0,5.0,0,49524fd7b35fd754,1077520553462751232,takuto90779865,539.0,3702,最近カメラ沼にハマりがちです📸                EOS 80D・EOS KISS X7,東京 国立市,東京 府中市,city,日本,139.42924,35.646624,139.526371,35.699865,5339,5339,2,['池袋渋谷']
1850,58383,58383,72,両市の皆さん、警戒を！#NHK鹿児島【霧島市と垂水市にも大雨警報】新たに #霧島市 と #垂水市 に #大雨警報 が出ました。薩摩、大隅、種子島・屋久島地方では、きょう昼前にかけて局地的に雷を伴い非常に激しい雨や激しい雨が降り、大雨となるおそれがありますhttps://t.co/YiFI0MvOkK,2022-07-05_04:57:54,0.0,0.0,0.0,0,d50a99f498d610c3,378992144,peace77mk,5903.0,260552,日本が再び愚かな戦争する国ならないことを願い、原発のない安全な国して、子ども達や若者が希望を持てる日本にしましょう。光り輝く時を元気に生きてる人たちのファン。鹿児島の風景等の写真を掲載します。,Japan 鹿児島県 kagoshima,鹿児 姶良市,city,日本,130.472464,31.673023,130.723203,31.880274,4730,4730,5,['霧島市垂水市薩摩大隅種子島']
1851,58405,58405,692,山形の夏は平和だ。なぜならクマゼミがいないからだ。ミンミンゼミだけなら静かなもんだ。,2022-07-27_12:56:20,1.0,3.0,74.0,0,515a87e6a71a7090,3239809249,RANJER_GOGO,7161.0,54145,業務でハンドル握るすべての人が楽しめるようなアカウントを目指しています。公共性が高いように見えて、中の人のキャラが色濃く現れています。 #福岡會 #自宅に帰りたい長距離ドライバーの会,キャラ某ってHNもある。もしくはケイ。,山形 東根市,city,日本,140.32773,38.349633,140.586386,38.487334,5740,5740,2,['山形ミンミンゼミ']
1852,58410,58410,977,積んだ荷物豊田市行きのはずなのに指示書がなぜか裾野市になってて今確認中封印してあるから荷物確認出来ん,2022-07-17_02:28:14,0.0,0.0,0.0,0,4255661bfe678511,4720426034,alc_hlc,350.0,13539,マンガとラノベがともだち。,尾張国,静岡 浜松市 浜北区,city,日本,137.73640500092,34.772073999158,137.828902005952,34.8916860028921,5237,5237,2,['豊田市裾野市']
1853,58416,58416,1007,なんとかなるなる鳴海行 (@ 萩原駅 in 一宮市 愛知県) https://t.co/zNlVXTMDVo,2022-07-05_06:51:42,0.0,0.0,1.0,0,759e760a1a93e6e3,974519418565754880,38gw_78,1053.0,63237,地理 でんしゃ 音MAD アイマスミリオン(百合子桃子静香) アイプラ(さくら雫琴乃渚) 菅野真衣さん ▽ Discord みやじ#7271 ▽ 地理研・地理学関連→@o_e_gawa,はぎわら,愛知 一宮市,city,日本,136.704301,35.25005,136.877219,35.370138,5236,5236,2,['一宮市愛知県']
1854,58430,58430,579,数年ぶりに秋葉原来ました‼️今日は、海鮮居酒屋にて久しぶりの同僚との飲み会となりました🍻#海鮮居酒屋 #ビール好きな人と繋がりたい 場所: 四十八漁場 アトレ秋葉原2 https://t.co/J5oUCXUsZS,2022-07-31_17:57:34,0.0,0.0,1.0,0,28b9063fdce43645,636100721,genjirou48,28.0,621,どーも(´▽｀)元気ですヽ(ﾟДﾟ)ﾉ,福岡 福岡市 中央区,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,5339,2,['秋葉原秋葉原']
1855,58450,58450,842,#ポケジェニック  #ポケジェニック沖縄 さて、行くか✈️💨🌞🌴🌺✨懐かしい写真色とりどりで、めっちゃお気に入りの画角とカラー💙💛♥️ #北谷アメリカンビレッジ  #アメリカンビレッジ  #kawssacai  #ナイキブレザー  #kaws #Jordan1club 場所: 北谷アメリカンビレッジ https://t.co/YamuzlwNI2,2022-07-06_05:48:48,0.0,0.0,1.0,0,dca44b78dcf8336d,151718530,shuta_gb,1606.0,9616,✩.*˚ ファッション投稿中👟👕✨ ✩.*˚ #美活男子 😆 #NIKEスニーカー#ファッション 👖ファッション系Instagram10000フォロワー超え model・ambassador多数🤩お仕事のご依頼はDMまで✉️,東京 新宿区,沖縄 北谷町,city,日本,127.742612,26.293036,127.786207,26.346393,3927,3927,2,['北谷アメリカンビレッジ北谷アメリカンビレッジ']
1858,58545,58545,936,名古屋(愛知県) 02:00の気温湿度 27.6℃ 78%RH (0.01820kg/kg(DA) 103%~23℃) 東北東の風1.8m/s,2022-07-26_02:21:12,0.0,0.0,0.0,0,c5518704462595fe,488170007,amds_nagoyaAich,123.0,103905,名古屋の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,NagoyaJAPAN,愛知 名古屋市 千種区,city,日本,136.928827001669,35.1439400051923,137.002705997022,35.1883800040385,5236,5236,2,['名古屋愛知県']
1859,58549,58549,1203,I'm at 石丸入口 / 福重出口 in 福岡市 福岡県 https://t.co/WPhwOiJCzy,2022-07-16_17:55:02,0.0,0.0,0.0,0,28d9f7c5865651ca,2487437996,Blaze_R34,4882.0,317990,貴方の人生、せめてノーマルモードくらいはチャレンジしたら？,福岡→岡山→広島→宮崎,福岡 福岡市 西区,city,日本,130.206054997747,33.5020989954836,130.342498997879,33.6946900030853,5030,5030,3,['福重福岡市福岡県']
1861,58612,58612,481,「筒の花火はのぞかない」正しい遊び方を知って こども園で花火教室 静岡・西伊豆町 - FNNプライムオンライン https://t.co/2lg52gRhFk #静岡県 #静岡県東部 #西伊豆町 https://t.co/F8QkPCFYLD,2022-07-01_12:57:35,0.0,0.0,0.0,0,7dfa678142fa5198,212622887,Shizu_East_News,20849.0,306573,静岡県東部エリアの主要ニュースを配信します。,,静岡 西伊豆町,city,日本,138.75117,34.762975,138.892895,34.88303,5238,5238,3,['静岡静岡県静岡県']
1863,58723,58723,421,中津からあげ専門店吉吾と愉快な仲間達のキッチンカー軍団参戦予定です❣️中津からあげ専門店吉吾ナッペ(たこ焼き)ルンモンカフェ(クレープ)きなこっぺ(きなこ揚げパン)綣らへん(ロングポテト)バロン(ぽてとのひみつ)L&amp;Rカフェ(ドリンク)滋賀県彦根市荒神山公園運動施設※入場無料🆓 https://t.co/CBF4oMmPhE,2022-07-26_14:56:48,8.0,1.0,23.0,0,8a089b67d5bdac0e,2601981588,Kiss13Metal,1010.0,8478,大阪府岸和田市(春木競馬場)生まれ、大分県中津市(中津競馬場)育ち、平成元年から滋賀県(JRA日本中央競馬会栗東トレセン)住み。滋賀県を中心に移動販売車で中津からあげを販売しています。滋賀レイクスターズ、滋賀GOブラックス、レイジェンド滋賀FC、e-radioリスナー、ラジオスイートリスナー、ファミレス、W-D4,滋賀県守山市,滋賀 草津市,city,日本,135.887955,34.971337,135.999267,35.088311,5235,5235,3,['中津中津滋賀県彦根市荒神山']
1864,58733,58733,1213,@p_miokud熊手一本で毎日公園を枯山水庭園に描いています大阪府和泉市唐国児童公園よくする会代表滝野寿です公園も街も綺麗にしてますボランティア活動です寄付お願いします振込先ゆうちょ銀行普通預金店番４１８口座番号８６７８１１５です寄付は子供達の為使います遊びにo https://t.co/qRKf8p26cR,2022-07-24_08:53:57,0.0,0.0,0.0,0,2eff444a86223bb3,1540237415704829952,ZYPjzevh1GD2UyK,155.0,2639,大阪府和泉市唐国町唐国児童公園よくする会代表滝野寿です奇麗にしてます寄付お願いします振込先ゆうちょ銀行普通預金店番４１８口座番号８６７８１１５ですよろしくお願いします寄付は子供達の為使わせていただきますよろしくお願いします遊びにおいでよ奇麗ですよ!,大阪 和泉市,大阪 和泉市,city,日本,135.414947,34.347265,135.526994,34.516813,5135,5135,2,['大阪府和泉市滝野寿']
1865,58783,58783,877,静岡(静岡県) 03:00の気温湿度 24.3℃ 95%RH (0.01823kg/kg(DA) 103%~23℃) 西北西の風0.9m/s,2022-07-11_03:21:13,0.0,0.0,0.0,0,cd74cfac7fe84402,555695596,amds_shizuokaSh,33.0,102260,静岡の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Shizuoka JAPAN,静岡 静岡市 駿河区,city,日本,138.291700997465,34.8986619980583,138.482040994253,35.0038340045915,5238,5238,2,['静岡静岡県']
1869,58887,58887,912,小名浜(福島県) 03:00の気温湿度 23.6℃ 98%RH (0.01803kg/kg(DA) 102%~23℃) 南東の風1.2m/s,2022-07-01_03:20:54,0.0,0.0,0.0,0,88525b06cde3c913,509561290,amds_onahamaFuk,80.0,103578,小名浜の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,,福島 いわき市,city,日本,140.565847,36.856205,141.005469,37.319566,5540,5540,2,['小名浜福島県']
1870,58899,58899,81,行政相談委員の板橋さんに総理大臣感謝状 清水（十勝毎日新聞） - https://t.co/TEc3qkjiwQ https://t.co/nDMAX6X8P1 #静岡県 #静岡県東部 #清水町 https://t.co/DMAgBqEHa4,2022-07-26_21:59:34,0.0,0.0,0.0,0,3dc0f0570813e9a0,212622887,Shizu_East_News,20849.0,306587,静岡県東部エリアの主要ニュースを配信します。,,静岡 清水町,city,日本,138.883921,35.076784,138.915793,35.119996,5238,5238,4,['板橋清水静岡県静岡県']
1871,58940,58940,1224,青森は黒石の中村旅館よりおはようございます。空はどんより、今日もぼんやり、汽車の旅。では行ってまいります。 https://t.co/hn1YMnH1lh,2022-07-02_08:53:48,0.0,0.0,5.0,0,01038711274a7202,1314040694479052800,KMfhIIZYyOMXKPa,84.0,198,蒸機と旅が好きな20代男性です。もし旅先で時代錯誤の革かばんを見たら、それは僕かもしれません。,世界各国俺の庭！,青森 弘前市,city,日本,140.15468,40.467412,140.598611,40.761311,6040,6040,2,['青森黒石']
1872,58952,58952,1110,坂道ジャンプしないと走らなくなったので休憩。人間の方も疲れてるw (@ セブンイレブン 鹿嶋和店 - @711sej in 鹿嶋市 茨城県) https://t.co/wv58Cbdf8k https://t.co/9CbJJmMUKW,2022-07-20_01:32:16,0.0,0.0,1.0,0,6dde07b2b721803f,710798184,tonton__MaL,626.0,47309,多動オタク 🍃🌲🎪🍎 #車好き女児,Sendai,茨城 鹿嶋市,city,日本,140.553993,35.927972,140.703499,36.082222,5340,5340,2,['鹿嶋市茨城県']
1873,58982,58982,1471,昨日も今日も帰ったら電気落ちてた…今日はブレーカーも落ちてた…宇都宮、雷都の夏真っ盛り。,2022-07-28_21:52:43,0.0,0.0,1.0,0,c68ecdb863fb57bb,136677161,goofloop,807.0,112549,ﾏｲﾅｽH12。四十路の場末な魔女会議好きな組合員です。 お気軽に.... いらっしゃ〜い。 口癖は【美しさは罪…】 ID1757345凸,鬱の宮 JAPAN,栃木 宇都宮市,city,日本,139.74276,36.464086,140.010775,36.729368,5439,5439,2,['宇都宮雷都']
1874,59014,59014,109,県内で１０１８人がコロナ感染　２日連続で千人超え｜秋田魁新報電子版 https://t.co/qJwA2ZSltU #秋田県 #秋田好きと繋がりたい  #akita #秋田 #新型コロナウイルス,2022-07-28_07:59:20,0.0,0.0,0.0,0,22e40341c5f32f77,861527948452446209,akitadon_info,741.0,25401,#秋田 専用のマストドンを運営していたのですが過疎化が進み撤退、Twitterのアカウントだけ残して秋田の情報を発信していきます。相互フォローはしません。 #akita  / TwitterやBlog等で掲載させて頂ける方や取材等はDMで連絡をお願いします,秋田 秋田市,秋田 秋田市,city,日本,140.031282,39.448819,140.515363,39.865189,5940,5940,3,['秋田県秋田秋田']
1875,59137,59137,62,みきたん。海外旅行に一度も行かないから、そんな金は貧乏💴😭💔だから無いけど日本地元愛知県から外に出た事が無いから妄想の世界ではグアム、ハワイ場所は何処だろう？わからないけど妄想の世界は楽しいなぁ🎵,2022-07-11_16:59:36,0.0,0.0,0.0,0,fdefd138415653db,1423947698210697217,qYLzjtjWNy8wLZC,918.0,78481,Twitter、TikTok、YouTubeに動画を載せて居るので是非一度見て下さいね。😭今はYouTubeチャンネル登録者１２人しか居ないんだよ。😭😢みきたん。投稿して居るので是非一度見て下さいね。😭,愛知 知多市,愛知 美浜町,city,日本,136.840257,34.726558,136.942274,34.815697,5236,5236,3,['日本愛知県グアム']
1876,59170,59170,1144,I'm at 焼肉きんぐ 古河店 in 古河市 茨城県 https://t.co/DsKMEdaX8a,2022-07-24_16:55:19,0.0,0.0,1.0,0,5f939278ba4d4f33,855195198,meisisu164,186.0,25023,好きなものは甘い物と冥の大黒オタクです。(˘ω˘)2019年8月18日Rootage初皆伝合格🎊IIDX ID［2621-4692]地力表始めましたhttps://t.co/1jx02MhGlv,,茨城 古河市,city,日本,139.687465,36.12635,139.866139,36.239554,5439,5439,2,['古河市茨城県']
1878,59193,59193,1270,八戸(青森県) 02:00の気温湿度 17.8℃ 100%RH (0.01276kg/kg(DA)  73%~23℃) 北東の風5.7m/s,2022-07-09_02:20:25,0.0,0.0,0.0,0,a04c44225233e8b7,505843154,amds_hachinoheA,394.0,103665,八戸の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Hachinohe JAPAN,青森 八戸市,city,日本,141.354477,40.347213,141.646553,40.606141,6041,6041,2,['八戸青森県']
1879,59235,59235,1164,盛岡(岩手県) 04:00の気温湿度 21.3℃ 97%RH (0.01545kg/kg(DA)  87%~23℃) 南南東の風0.5m/s,2022-07-19_04:20:22,0.0,0.0,0.0,0,d8fe1ca13fadd53a,474451535,amds_moriokaIwa,145.0,103213,盛岡の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,Iwate JAPAN,岩手 盛岡市,city,日本,140.995197,39.563736,141.527445,39.930188,5940,5940,2,['盛岡岩手県']
1883,59330,59330,535,熊谷市妻沼にて一戸建てリノベーションはじまりました。築45年ほど経つ家ですが、昭和な趣があります。楽しく暮らせる住まいにするため、ナチュラハウスの力と愛情を注ぎます◡̈#熊谷市 #リノベーション https://t.co/EPFnc9QUlb,2022-07-14_10:55:46,0.0,0.0,2.0,0,0f31577fc3e76458,1545369572525875200,house_natura,10.0,13,熊谷市にてリノベーション・店舗デザインをしています。打合せ〜デザイン施工まですべて夫婦で行っています。ナチュラハウスだからこそできるアイディアを形にしています。,埼玉県熊谷市,埼玉 熊谷市,city,日本,139.289849,36.069692,139.447956,36.254055,5439,5439,2,['熊谷市妻沼熊谷市']
1888,59397,59397,1408,#無料PCR検査 を絶賛推奨中の広島県の知事さんへ。感染拡大防止はもとより、血税の無駄遣いどころか有害なので、即刻やめていただけませんか？広島市民を対象にした世紀の愚策「80万人大規模PCR検査」等々の検証はいかに？https://t.co/HmFClTrUZZ,2022-07-31_00:42:31,9.0,2.0,26.0,1,f0647f698bec4ac3,1013782266722414592,mukugi_taichi1,4213.0,4859,広島市議会議員。元 #読売新聞 記者。安古市高校→早稲田大学政治経済学部。広島市議会「自民党・市民クラブ」。子どもは社会の宝物。子育て支援、インフラ整備の推進、警察・防衛力、情報力の増強を。現場主義で元記者の発信力を活かします。#広島市 #安佐南区 出身。椋木太一,広島 広島市 安佐南区,広島 広島市 安佐南区,city,日本,132.310737001355,34.4271219977606,132.514878994288,34.5237189960864,5132,5132,2,['広島県広島市民']
1889,59468,59468,396,#北大西洋条約機構#NATOイエンス・ストルテンベルグ事務総長は5日スウェーデンとフィンランドの加盟に向けた批准手続きが正式に始まったと発表#あじさい文庫だよりNATO北欧2国の加盟に向け批准手続き開始 https://t.co/ASM6oqgwOt @afpbbcom https://t.co/F0zKufsAee,2022-07-05_18:57:57,1.0,0.0,17.0,0,436a62a4938dbb9a,747839621384462341,ajisaibunko,7783.0,246793,シリーズ［サルサソウル発］公開、販売しています。 著者 山本八景(男性)　　　　主人公 ユンジェグン　　　#あじさい文庫#サルサソウル発#ユンジェグン#山本八景https://t.co/R8Kbk5vHEJ　イラスト　sayoさん @shirosayotsuki,兵庫 尼崎市,兵庫 尼崎市,city,日本,135.368241,34.676657,135.460134,34.781566,5235,5235,2,['スウェーデンフィンランド']
1890,59541,59541,639,7月12日4年生と尼崎の鳴尾浜にある東洋建設技術研究所を見学しました。お世話になった小竹所長、宮本様はじめ、ご説明いただいた所員の皆さま、ありがとうございました。 https://t.co/vBdkzsfCRH,2022-07-13_12:56:27,0.0,0.0,0.0,0,27ad6dfad3df91aa,903906964316360704,tetsuo_tobita,3.0,14,関西大学・環境都市工学部・都市システム工学科で地盤防災工学について研究しています．,,大阪 吹田市,city,日本,135.486796,34.744527,135.555645,34.831097,5235,5235,2,['尼崎鳴尾浜']
1891,59573,59573,617,I'm at はなまるうどん - @hanamaru_udon in 小金井市 東京都 https://t.co/OnYOk28Sa0,2022-07-26_12:56:54,0.0,0.0,0.0,0,0b7c83abc823ec59,1391613367584923656,tell_me_cure,1696.0,39095,ギャンブル、アイドル、声優、特撮、お気軽にフォローしてください,底なしの底,東京 小金井市,city,日本,139.48448,35.683795,139.53401,35.718915,5339,5339,2,['udon in 小金井市東京都']
1893,59651,59651,167,八幡宮(はちまん)令和4年7月8日参拝坂井市丸岡町笹和田１−３−１４#八幡宮 #神社 #神社巡り #村社 #参拝 #坂井市 #坂井市丸岡町 #丸岡町笹和田 場所: ローソン　丸岡笹和田店 https://t.co/ACP89EYA99,2022-07-09_05:57:41,0.0,0.0,0.0,0,848994d6ff7160a6,545791413,e39525it,49.0,560,,,福井 坂井市,city,日本,136.100288,36.10106,136.440787,36.258247,5436,5436,6,['八幡坂井市坂井市丸岡町丸岡町丸岡']
1894,59669,59669,1154,キャンペーンとクーポンで実質500円。 (@ 三井ガーデンホテル大阪淀屋橋 in 大阪市 大阪府) https://t.co/OC2MjxUWYX https://t.co/Olr8dclUhT,2022-07-01_18:55:01,0.0,0.0,0.0,0,4d1f7bf488219a63,239026970,peganya,731.0,124136,猫だと思ってなめたらあかん！,鬼門,大阪 大阪市 中央区,city,日本,135.500088000121,34.6607630025342,135.539366997093,34.692490004886,5135,5135,2,['淀屋橋 in 大阪市大阪府']
1895,59734,59734,1287,I'm at NEOPASA静岡 (下り) in 静岡市 静岡県 https://t.co/bO9K9vbftU,2022-07-16_14:53:48,0.0,1.0,0.0,0,997ef55e54797754,1036959320737378305,sorafcdqx,397.0,43330,本渡楓 Marpril えのぐ 胡桃のあ 如月れん 花芽すみれ 緋月ゆい,小江戸,静岡 葵区,city,日本,138.082837,34.949615,138.437006,35.646019,5238,5238,2,['NEOPASA静岡in 静岡市 静岡県']
1896,59785,59785,713,I'm at キャナルシティ博多 - @canal_official in 福岡市 福岡県 https://t.co/O3x6qBDu8W,2022-07-29_15:55:24,0.0,0.0,0.0,0,83e30e314d0e5320,1112704600698568704,akihito_m920,102.0,8152,🤯,,福岡 福岡市 博多区,city,日本,130.395325004251,33.5446089970353,130.483550997035,33.6187820011999,5030,5030,2,['福岡市福岡県']
1897,59829,59829,577,AURUM （オーラム）岡崎市竜美丘　美容室に写真を投稿しましたhttps://t.co/d1qVxIs5LV,2022-07-23_08:56:49,0.0,0.0,0.0,0,1b0092c9e93fe35f,111286626,akinorikanada,1482.0,9324,NFTとNFTゲームにハマった美容師。 37才以上の大人女子向けブログ『大人女子の髪の教科書』の管理者。＃1人サロン ＃NFT #岡崎市ショートヘア #ブリーチを使わない脱白髪染め ＃MetaSamurai ＃メタサムライ #ジョブトライブス #Jobtribes #NFTゲーム　#ショートヘア,愛知県岡崎市竜美丘,愛知 岡崎市,city,日本,137.102706,34.860714,137.421125,35.041536,5237,5237,2,['オーラム岡崎市竜美丘']
1901,59861,59861,713,やっと筑後市( ﾟдﾟ)ﾊｯ!あとは中国地方超えたら大阪…つまり隣の隣,2022-07-17_15:56:44,0.0,0.0,1.0,0,10353ebac058c547,1457534422715351040,suzuka_oji3,255.0,5089,,,福岡 筑後市,city,日本,130.451329,33.170947,130.534609,33.25523,4930,4930,2,['筑後市大阪']
1903,59865,59865,856,カトちゃーん*\(^o^)/* (@ アメリカ古着CLOSET - @tomimasa5 in 大洗町 茨城県 w/ @oarai_ask_youko) https://t.co/W5snZgyTzx https://t.co/ysfbv9tK1V,2022-07-17_14:56:19,2.0,0.0,17.0,1,fdbc608164eeca5a,1365647556437438468,YakumotchiMika,316.0,12619,大洗町とガルパン応援中！ミカさんコスプレをしながら大洗聖地めぐりとサイクリングで疾走しています。見掛けたらヨロシクね😉ミカ、ヨウコ、カトラス激推し！嫁はミカです❤🙇‍♀ #garupan #戦車道大作戦 #大洗 #大洗町,大洗町立継続高校 戦車道,茨城 大洗町,city,日本,140.522095,36.255739,140.598596,36.336732,5440,5440,2,['アメリカ茨城県 w/ @oarai']
